,eventid,iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,gname,targtype1_txt,Threat
15044,201309040013,2013,9,3,India,Manipur,Yairipok,24.652472,94.069144,Unknown,Educational Institution,60.44504046438079
15045,201309040019,2013,9,4,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Military,60.44504046438079
15046,201309040020,2013,9,4,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Educational Institution,60.44504046438079
15047,201309040022,2013,9,4,Pakistan,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,Unknown,Private Citizens & Property,60.44504046438079
15048,201309040024,2013,9,4,India,Jharkhand,West Singhbhum district,22.462537,85.52002399999999,Maoists,Police,46.548636158096706
15049,201309040025,2013,9,4,India,Jharkhand,Hakajang,23.482377,84.36176800000001,Communist Party of India - Maoist (CPI-Maoist),Private Citizens & Property,45.96638941339923
15050,201309040027,2013,9,4,India,Manipur,Bongyang,24.411534,94.059016,Unknown,Police,60.44504046438079
15051,201309040054,2013,9,4,Pakistan,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,Unknown,Private Citizens & Property,60.44504046438079
15052,201309050001,2013,9,5,Pakistan,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,Unknown,Educational Institution,60.44504046438079
15053,201309050011,2013,9,5,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Military,60.44504046438079
15054,201309050013,2013,9,5,India,Meghalaya,Garo Hills,25.5,90.333333,Unknown,Private Citizens & Property,60.44504046438079
15055,201309050017,2013,9,5,Pakistan,Balochistan,Dera Bugti,29.034412,69.158661,Unknown,Police,60.44504046438079
15056,201309050019,2013,9,5,Pakistan,Khyber Pakhtunkhwa,Bannu district,32.929773,70.66926600000001,Unknown,Police,60.44504046438079
15057,201309050024,2013,9,4,India,Manipur,Ukhrul,25.095385999999998,94.361652,Unknown,Private Citizens & Property,60.44504046438079
15058,201309050036,2013,9,5,Pakistan,Balochistan,Jafarabad district,28.3898,68.190838,Unknown,Private Citizens & Property,60.44504046438079
15059,201309060004,2013,9,6,Pakistan,Khyber Pakhtunkhwa,Mattani,33.796459000000006,71.558487,Tehrik-i-Taliban Pakistan (TTP),Transportation,50.749838657490656
15060,201309060006,2013,9,6,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
15061,201309060008,2013,9,6,Pakistan,Punjab,Jasooki,32.479122,73.981534,Others,Religious Figures/Institutions,16.67138371330025
15062,201309060012,2013,9,6,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
15063,201309060023,2013,9,6,Pakistan,Sindh,Karachi,24.891115,67.143311,Tehrik-i-Taliban Pakistan (TTP),Private Citizens & Property,50.749838657490656
15064,201309060025,2013,9,6,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Terrorists/Non-State Militia,60.44504046438079
15065,201309060028,2013,9,6,India,Chhattisgarh,Burgum,19.122463,81.52193100000001,Maoists,Government (General),46.548636158096706
15066,201309070008,2013,9,7,India,Jammu and Kashmir,Gagran,33.709209,74.845108,Lashkar-e-Taiba (LeT),Police,42.7217714321123
15067,201309070009,2013,9,7,India,Jammu and Kashmir,Pulwama,33.874027000000005,74.901505,Hizbul Mujahideen (HM),Police,39.36770835642332
15068,201309070021,2013,9,7,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
15069,201309080002,2013,9,8,Pakistan,Balochistan,Quetta,30.200819,66.994354,United Baloch Army (UBA),Private Citizens & Property,34.87888631067949
15070,201309080003,2013,9,8,Pakistan,Balochistan,Loralai district,30.396933,68.627669,Unknown,Police,60.44504046438079
15071,201309080010,2013,9,8,Pakistan,Balochistan,Sui,28.655946999999998,69.167465,Unknown,Private Citizens & Property,60.44504046438079
15072,201309080015,2013,9,8,Pakistan,Punjab,Garden Town,30.16318,71.401735,Unknown,Violent Political Party,60.44504046438079
15073,201309080018,2013,9,8,Pakistan,Punjab,Lahore,31.505470000000003,74.34288000000001,Unknown,Transportation,60.44504046438079
15074,201309080023,2013,9,8,Pakistan,Federally Administered Tribal Areas,Miran Shah,33.006516,70.068253,Unknown,Military,60.44504046438079
15075,201309080024,2013,9,8,Pakistan,Federally Administered Tribal Areas,North Waziristan district,32.974638,70.14558000000001,Unknown,Military,60.44504046438079
15076,201309080025,2013,9,8,Pakistan,Federally Administered Tribal Areas,North Waziristan district,32.974638,70.14558000000001,Unknown,Military,60.44504046438079
15077,201309080026,2013,9,8,Pakistan,Federally Administered Tribal Areas,Bara,34.12811,71.26928000000001,Unknown,Military,60.44504046438079
15078,201309080027,2013,9,8,Pakistan,Federally Administered Tribal Areas,Khyber district,34.018106,71.28411899999999,Unknown,Private Citizens & Property,60.44504046438079
15079,201309080039,2013,9,8,Pakistan,Balochistan,Nasirabad,26.073483,62.720516,Baloch Republican Army (BRA),Utilities,37.297213180006864
15080,201309090001,2013,9,9,Pakistan,Federally Administered Tribal Areas,Bara,33.915234000000005,71.458679,Tehrik-i-Taliban Pakistan (TTP),Terrorists/Non-State Militia,50.749838657490656
15081,201309090002,2013,9,9,Pakistan,Khyber Pakhtunkhwa,Kohat,33.590603,71.44062,Unknown,Police,60.44504046438079
15082,201309090003,2013,9,9,Pakistan,Sindh,Badani,26.613359999999997,67.69896,Unknown,Police,60.44504046438079
15083,201309090016,2013,9,9,Pakistan,Balochistan,Panjgur,26.972136,64.114571,Unknown,Educational Institution,60.44504046438079
15084,201309090020,2013,9,9,Pakistan,Khyber Pakhtunkhwa,Charsadda,34.14658,71.743538,Unknown,Business,60.44504046438079
15085,201309090029,2013,9,9,India,Uttar Pradesh,Shamli district,29.449923,77.310803,Unknown,Religious Figures/Institutions,60.44504046438079
15086,201309090031,2013,9,9,India,Meghalaya,Mawkyrwat,25.325891,91.2506,Unknown,Private Citizens & Property,60.44504046438079
15087,201309090042,2013,9,9,Pakistan,Federally Administered Tribal Areas,Kamar Sar,34.34833,71.29278000000001,Unknown,Police,60.44504046438079
15088,201309100024,2013,9,10,India,Odisha,Kottamateru,18.352486,81.953482,Maoists,Government (General),46.548636158096706
15089,201309100034,2013,9,10,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
15090,201309100035,2013,9,10,Pakistan,Federally Administered Tribal Areas,Mali Khel,33.654339,70.183861,Unknown,Private Citizens & Property,60.44504046438079
15091,201309110020,2013,9,11,Pakistan,Balochistan,Suntsar district,25.51519,62.003042,Unknown,Business,60.44504046438079
15092,201309110021,2013,9,11,India,Odisha,Katlang,19.714879,83.251984,Unknown,Educational Institution,60.44504046438079
15093,201309110027,2013,9,11,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Business,60.44504046438079
15094,201309110030,2013,9,11,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
15095,201309110039,2013,9,11,Pakistan,Balochistan,Sohbatpur,28.518663,68.542679,Unknown,Police,60.44504046438079
15096,201309120001,2013,9,12,Pakistan,Khyber Pakhtunkhwa,Saro Kallay,34.235735999999996,71.90923000000001,Unknown,Police,60.44504046438079
15097,201309120002,2013,9,12,Pakistan,Khyber Pakhtunkhwa,Saro Kallay,34.235735999999996,71.90923000000001,Unknown,Educational Institution,60.44504046438079
15098,201309120011,2013,9,12,Pakistan,Balochistan,Panjgur district,26.738252000000003,64.148741,Unknown,Religious Figures/Institutions,60.44504046438079
15099,201309120014,2013,9,12,Pakistan,Federally Administered Tribal Areas,Landi Kotal,34.110325,71.163803,Unknown,Military,60.44504046438079
15100,201309130001,2013,9,13,Pakistan,Federally Administered Tribal Areas,Ghalanai,34.320023,71.399002,Unknown,Educational Institution,60.44504046438079
15101,201309130002,2013,9,13,India,Assam,Jaishidhi,25.974610000000002,92.909838,National Democratic Front of Bodoland (NDFB),Private Citizens & Property,37.456769806720935
15102,201309130004,2013,9,13,India,Manipur,Imphal,24.852795999999998,94.011154,People's Liberation Army (India),Military,30.47539034887606
15103,201309130005,2013,9,13,India,Manipur,Imphal,24.798346,93.94043,Unknown,Private Citizens & Property,60.44504046438079
15104,201309130009,2013,9,13,India,Manipur,Ukhrul,25.095385999999998,94.361652,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Private Citizens & Property,29.799935560663858
15105,201309130017,2013,9,13,Pakistan,Balochistan,Surab,28.477856,66.281947,Unknown,Military,60.44504046438079
15106,201309130018,2013,9,13,Pakistan,Balochistan,Sohbatpur,28.518663,68.542679,Unknown,Private Citizens & Property,60.44504046438079
15107,201309130023,2013,9,13,Pakistan,Khyber Pakhtunkhwa,Malagan,32.37056,70.63583,Unknown,Private Citizens & Property,60.44504046438079
15108,201309130025,2013,9,13,Nepal,Central,Malangwa,26.966488000000002,85.556537,Akhil Terai Mukti Morcha (ATMM),Government (General),19.38110522577158
15109,201309130026,2013,9,13,Pakistan,Khyber Pakhtunkhwa,Pezu,32.314021999999994,70.733963,Unknown,Business,60.44504046438079
15110,201309130027,2013,9,13,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Religious Figures/Institutions,60.44504046438079
15111,201309130037,2013,9,13,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Violent Political Party,60.44504046438079
15112,201309130044,2013,9,13,Pakistan,Balochistan,Mand,26.115631,62.037643,Baloch Liberation Front (BLF),Military,35.48370967769989
15113,201309130045,2013,9,13,Pakistan,Balochistan,Gwadar,25.1458,62.326556999999994,Baloch Liberation Front (BLF),Business,35.48370967769989
15114,201309140008,2013,9,14,Pakistan,Khyber Pakhtunkhwa,Jamrud,34.002579,71.38247700000001,Unknown,Private Citizens & Property,60.44504046438079
15115,201309140014,2013,9,14,Pakistan,Federally Administered Tribal Areas,Darra,34.81556,71.5136,Unknown,Terrorists/Non-State Militia,60.44504046438079
15116,201309140015,2013,9,14,Pakistan,Balochistan,Khuzdar,27.809921000000003,66.620956,Unknown,Police,60.44504046438079
15117,201309140016,2013,9,14,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Private Citizens & Property,60.44504046438079
15118,201309140018,2013,9,14,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
15119,201309140021,2013,9,14,India,Jammu and Kashmir,Shopian district,33.716344,74.862843,Separatists,Private Citizens & Property,33.980609521919135
15120,201309140037,2013,9,14,Pakistan,Balochistan,Kuchlak,30.354934999999998,66.944313,Unknown,Utilities,60.44504046438079
15121,201309140038,2013,9,14,Pakistan,Balochistan,Panjgur,26.863281,64.164734,Unknown,Military,60.44504046438079
15122,201309140039,2013,9,14,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Business,60.44504046438079
15123,201309140044,2013,9,14,Pakistan,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,Unknown,Military,60.44504046438079
15124,201309150022,2013,9,15,Nepal,Central,Dulikhel,27.616667,85.55,Communist Party of Nepal-Maoist (Baidya),Transportation,19.65571640007119
15125,201309150026,2013,9,15,Pakistan,Khyber Pakhtunkhwa,Barwal Bandai,35.090540000000004,71.76357,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
15126,201309150027,2013,9,15,Pakistan,Federally Administered Tribal Areas,Miranshah,33.006516,70.068253,Unknown,Military,60.44504046438079
15127,201309150034,2013,9,15,Pakistan,Balochistan,Hub,25.044537,66.874672,Unknown,Military,60.44504046438079
15128,201309150037,2013,9,15,Pakistan,Khyber Pakhtunkhwa,Bannu district,32.929773,70.66926600000001,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
15129,201309150050,2013,9,15,Pakistan,Khyber Pakhtunkhwa,Janikhel,32.800575,70.49556,Unknown,Educational Institution,60.44504046438079
15130,201309150052,2013,9,15,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,31.834328000000003,70.90905,Unknown,Private Citizens & Property,60.44504046438079
15131,201309150062,2013,9,15,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Lashkar-e-Islam (Pakistan),Private Citizens & Property,36.115160971948825
15132,201309160008,2013,9,16,India,Bihar,Kanjiyaar,24.795728,84.999721,Communist Party of India - Maoist (CPI-Maoist),Police,45.96638941339923
15133,201309160026,2013,9,16,Pakistan,Sindh,Jacobabad,28.276944,68.451389,Unknown,Police,60.44504046438079
15134,201309160030,2013,9,16,Pakistan,Khyber Pakhtunkhwa,Mingora,34.774479,72.364052,Unknown,Terrorists/Non-State Militia,60.44504046438079
15135,201309160031,2013,9,16,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Government (General),60.44504046438079
15136,201309160033,2013,9,14,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
15137,201309170002,2013,9,17,Pakistan,Khyber Pakhtunkhwa,Lakki Marwat,32.606209,70.90862299999999,Unknown,Police,60.44504046438079
15138,201309170030,2013,9,17,India,Meghalaya,Garobadha,25.587814,90.023332,Garo National Liberation Army,Private Citizens & Property,31.01447371145124
15139,201309170032,2013,9,17,India,Chhattisgarh,Mariwada,18.8,80.8167,Maoists,Police,46.548636158096706
15140,201309170052,2013,9,17,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Business,60.44504046438079
15141,201309170054,2013,9,17,Pakistan,Balochistan,Naal,27.686619,66.19702099999999,Baloch Liberation Front (BLF),Military,35.48370967769989
15142,201309180004,2013,9,18,Pakistan,Balochistan,Quetta,30.200819,66.994354,Jaish-e-Islam,Private Citizens & Property,29.032838769391727
15143,201309180005,2013,9,18,India,Bihar,Amarut,24.505095999999998,84.897175,Maoists,Police,46.548636158096706
15144,201309180006,2013,9,18,India,Jammu and Kashmir,Hyderpora,34.042171,74.786728,Unknown,Military,60.44504046438079
15145,201309180012,2013,9,18,Pakistan,Sindh,Karachi,24.891115,67.143311,Tehrik-i-Taliban Pakistan (TTP),Private Citizens & Property,50.749838657490656
15146,201309180014,2013,9,18,Pakistan,Federally Administered Tribal Areas,Datta Khel,32.901089,69.74940500000001,Unknown,Military,60.44504046438079
15147,201309180017,2013,9,18,India,Chhattisgarh,Bailadilla,18.695439999999998,81.22199499999999,Maoists,Business,46.548636158096706
15148,201309180019,2013,9,18,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Terrorists/Non-State Militia,60.44504046438079
15149,201309180025,2013,9,18,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
15150,201309180027,2013,9,18,Pakistan,Federally Administered Tribal Areas,Halimzai,34.345856,71.370506,Unknown,Educational Institution,60.44504046438079
15151,201309190001,2013,9,19,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Religious Figures/Institutions,60.44504046438079
15152,201309190003,2013,9,19,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
15153,201309190005,2013,9,19,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Police,60.44504046438079
15154,201309190006,2013,9,19,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
15155,201309190007,2013,9,19,Pakistan,Balochistan,Mastung district,29.408737,67.189449,Unknown,Transportation,60.44504046438079
15156,201309190009,2013,9,19,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
15157,201309190011,2013,9,19,Pakistan,Federally Administered Tribal Areas,Sadda,33.703938,70.32865100000001,Unknown,Government (General),60.44504046438079
15158,201309190017,2013,9,19,Pakistan,Balochistan,Quetta,30.200819,66.994354,Unknown,Police,60.44504046438079
15159,201309190025,2013,9,11,India,Jharkhand,Bandua,23.902160000000002,84.601235,Communist Party of India - Maoist (CPI-Maoist),Private Citizens & Property,45.96638941339923
15160,201309190026,2013,9,11,India,Jharkhand,Chuku,23.924485999999998,84.600809,Communist Party of India - Maoist (CPI-Maoist),Private Citizens & Property,45.96638941339923
15161,201309190034,2013,9,19,Pakistan,Federally Administered Tribal Areas,Wana,32.306098999999996,69.57995600000001,Unknown,Military,60.44504046438079
15162,201309200001,2013,9,20,India,Bihar,Parasi,26.316231,87.236948,Maoists,Government (General),46.548636158096706
15163,201309200002,2013,9,20,India,Bihar,Jamui district,24.925516000000002,86.220846,Maoists,Military,46.548636158096706
15164,201309200011,2013,9,20,Pakistan,Balochistan,Machh,29.855375,67.339928,Baloch Republican Army (BRA),Police,37.297213180006864
15165,201309200018,2013,9,20,Pakistan,Khyber Pakhtunkhwa,Nowshera,34.007206,71.983078,Unknown,Violent Political Party,60.44504046438079
15166,201309200024,2013,9,20,Pakistan,Balochistan,Chaman,30.922109999999996,66.45153,Unknown,Business,60.44504046438079
15167,201309200028,2013,9,20,Pakistan,Balochistan,Wadh,27.342552,66.36792,Unknown,Food or Water Supply,60.44504046438079
15168,201309200029,2013,9,20,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,31.834328000000003,70.90905,Unknown,Government (General),60.44504046438079
15169,201309210016,2013,9,21,Pakistan,Khyber Pakhtunkhwa,Mandani,34.34473,71.787491,Unknown,Police,60.44504046438079
15170,201309210033,2013,9,21,India,Karnataka,Khan Nagar,15.387448000000001,76.038466,Unknown,Business,60.44504046438079
15171,201309210036,2013,9,21,Sri Lanka,Central,Unknown,7.2565,80.72144200000001,Unknown,Government (General),60.44504046438079
15172,201309210037,2013,9,21,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
15173,201309220001,2013,9,22,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Jundallah (Pakistan),Religious Figures/Institutions,32.455875066549325
